PPH1	PPH2	PPH3	PPH4
ENSG00000177600.8	0.880588044310504	1.09468084840083e-08	0.0448176148218709	0.0745941151924946
ENSG00000199785.1	0.896368201928644	1.0892321107724e-08	0.0446097376245165	0.059021830978261
ENSG00000177666.16	0.867904840413111	1.1425512347072e-08	0.0467700200223481	0.0853249165034621
ENSG00000177685.16	0.837101269327333	2.22573199611621e-08	0.0912042479084248	0.0716942563826989
ENSG00000177697.17	0.0110056400247684	2.40886898220847e-07	0.987861675328786	0.00113244107585982
ENSG00000177700.5	0.887781304253042	1.16393254512971e-08	0.0476676288928694	0.064550838732391
ENSG00000214063.10	0.888369089886693	1.30495183519271e-08	0.0534571231832115	0.0581735572548751
ENSG00000250397.2	0.895935074198862	1.11016526535723e-08	0.0454686195678745	0.0585960766609707
ENSG00000177830.17	0.89524068431968	1.13461733736431e-08	0.0464716931461744	0.0582873928866556
ENSG00000183020.13	0.86397639798576	1.45721682328278e-08	0.0596832529968943	0.0763401237675472
ENSG00000254872.3	0.885944784705616	1.36612962891811e-08	0.0559660726736208	0.0580889129249231
ENSG00000078902.15	0.891889105041621	1.20020352646116e-08	0.0491606810666039	0.0589499844056934
ENSG00000255153.1	0.867741728375479	1.68329345810296e-08	0.0689675706537327	0.0632904725420613
ENSG00000174672.15	0.893863906948172	1.15866207646176e-08	0.0474573624527704	0.058678501046843
ENSG00000182208.13	0.871917699382502	1.23053925957682e-08	0.0503859852893123	0.0776960904087052
ENSG00000233930.3	0.790382521738856	1.43584910242756e-08	0.0587324307875808	0.150884840383052
ENSG00000184545.10	0.877412433766676	1.51567620286211e-08	0.0620964865727973	0.0604908505498039
ENSG00000205869.2	0.845754923679566	1.19234932950851e-08	0.0487920823408829	0.105452775821671
ENSG00000244242.1	0.889763687465877	1.08575732880113e-08	0.0444604851189484	0.0657755995918322
ENSG00000235027.1	0.881275958805738	1.13691873578142e-08	0.0465521878889981	0.0721716270400095
ENSG00000229512.1	0.828854219873367	1.16500931758745e-08	0.0476528448065587	0.123492721556772
ENSG00000117984.13	0.833767506870891	1.13461034191642e-08	0.0464098712526948	0.119822407219015
ENSG00000130598.15	0.893487576621313	1.1750357445504e-08	0.0481291322585488	0.0583830614959532
ENSG00000130592.15	0.873130516427678	1.12138034367495e-08	0.0459061762366303	0.080963083212059
ENSG00000283787.1	0.837768088649383	1.14944291199253e-08	0.0470227595794702	0.115208935989893
ENSG00000229671.1	0.833006658483791	1.18403893165231e-08	0.0484381757044897	0.118554950845564
ENSG00000130595.17	0.865083715440108	1.35649409355545e-08	0.0555496476136582	0.0793664124336474
ENSG00000214026.10	0.894871787258541	1.1101352495921e-08	0.0454663230555294	0.0596616603732143
ENSG00000226416.1	0.852934044845432	1.35569496545633e-08	0.0555046812067864	0.0915610524058418
ENSG00000130600.17	0.88916645371276	1.18696721758448e-08	0.0486145991971501	0.0622187184002812
ENSG00000167244.18	0.884978792889227	1.72465826608488e-08	0.0277462382690037	0.0872744032324961
ENSG00000254647.6	0.125302852760701	0.021931242414203	0.00326605299823155	0.010902075035838
ENSG00000183734.4	0.000981543083796914	0.000889649299749192	7.80579580686715e-07	9.43699874021513e-05
