PPH1	PPH2	PPH3	PPH4
P4HB	0.828789670786634	0.00100874224649335	0.160994742876178	0.00401403906289039
OSCAR	0.829709034232667	0.000997574352630458	0.15921163316957	0.00488319925406027
PADI2	0.813848249435595	0.00104934248827114	0.167464930888483	0.0125382506975008
PADI4	0.806480075612099	0.00114811558054724	0.183237400288859	0.00408133684500472
PAEP	0.829090626207672	0.00100211103851806	0.159934670475428	0.00477787091948796
PAG1	0.824708784767846	0.00101283651411876	0.161644342203165	0.00746678737646874
PAK4	0.83142478918877	0.000991808797957003	0.158290728074887	0.00408331544132391
PAM	0.800659257624879	0.00117315749545276	0.187234190530705	0.00591684408868074
OSM	0.821003029015815	0.00105600198948876	0.168536696453112	0.0042602360471439
NUDT5	0.829074846739343	0.00100678576714969	0.160681907311285	0.00404185069737151
OPTC	0.828622988121944	0.00100637286826976	0.160615729121889	0.00456313939906045
NXPH1	0.80148639852272	0.00116998216280529	0.186726066791818	0.00559577540617552
OBP2B	0.823323673730467	0.00102104805525851	0.162954301575078	0.00754238849694022
ODAM	0.822904506052575	0.00103649599422515	0.165421296644364	0.00548172092535719
OGFR	0.839440229315281	0.000938066913482683	0.14971379751123	0.00464835991362799
OGN	0.814514727145509	0.00108711559039259	0.17350102984219	0.00579374508698401
OLR1	0.8287083753836	0.00100766539026507	0.160822627294741	0.0042690365657201
OMD	0.825821712970087	0.00101868494681443	0.162580439475324	0.00540495970789481
OMG	0.825092260061225	0.00102844899667199	0.164139141665634	0.00457050070557495
PAMR1	0.835469502295661	0.000959892418335684	0.153196494284797	0.00513943548548435
PLIN3	0.830777451746935	0.000993735732921929	0.158599347763483	0.00442420873001581
PLPBP	0.828360915441209	0.00101041268801409	0.161261296304091	0.00417726040615746
PLTP	0.532424368806797	0.00284995237741008	0.454855998529965	0.00653376231512756
PNPT1	0.803569245714287	0.00116307162303974	0.185624291463129	0.00460856856859493
PPIB	0.826383007790489	0.00102040194205087	0.162855112509903	0.00456375147573769
PPCDC	0.828885024471699	0.00100798559128268	0.160873723558268	0.00403985652667999
PON3	0.805064276437517	0.00115191349201557	0.183844712723621	0.00489495059179086
PON2	0.828367284081923	0.00100609646523485	0.160571211313916	0.00486523651227501
POLR2F	0.825673812637893	0.00101619169320491	0.16218145252049	0.00595525083657946
PODXL2	0.831339677596193	0.000982082420229393	0.156738215269206	0.00573124886852343
PODXL	0.821701670754395	0.00104626580513227	0.166982209690216	0.00512144905233729
PPME1	0.830433165361104	0.000998389305886844	0.159342067192385	0.00402326591386205
PNLIPRP2	0.813374061371794	0.00110008327691545	0.175572350820132	0.00485728952452097
PMVK	0.824203656291428	0.00102744081971415	0.163976129827354	0.00562865915000878
PM20D1	0.820406168607147	0.00102355044536461	0.163352128558708	0.0100778747346592
PLXNB3	0.823997622922565	0.00103501117942891	0.165186862918482	0.00461772613280266
PLXNB2	0.807399217125846	0.00114331180205171	0.182472933428205	0.00392576439455703
PLXNA4	0.824791237969216	0.00103335969131127	0.164923096201221	0.0040845344267453
PPM1A	0.498542824529096	0.0030783946096871	0.491316323094095	0.00393880978691959
PRCP	0.814247490064345	0.00109597586135241	0.174917227583852	0.00463762527289387
PRKAB1	0.830369121439455	0.000984938913680306	0.157192259901883	0.00625094050755853
PRELP	0.773268746801432	0.00128744450801238	0.205465594457886	0.0151332800519957
PREB	0.802507434093185	0.00116816965690028	0.186437699407639	0.00485852707068921
PRDX6	0.832201666024616	0.000972773923042996	0.15525182506129	0.00635955525926306
PRDX5	0.823443340125375	0.00103950569163444	0.16590443175557	0.00445342045338449
PRDX3	0.832430160085132	0.000984464124448615	0.157118482150664	0.00425124081203211
PRDX1	0.66220691852416	0.00205603773300099	0.328143761444779	0.00344416145144322
PQBP1	0.814148226321897	0.00108972501359341	0.173917371207866	0.00574358616095045
PPY	0.822823066975757	0.00103758798692227	0.165597128900996	0.00538679125592526
PPP3R1	0.823326468383106	0.0010405350637565	0.16606761287396	0.00440677802684197
PPP1R9B	0.828884307596117	0.00100669278757347	0.160667578441483	0.00424802870197377
PPP1R2	0.827721755171988	0.0010149975423986	0.161993148710387	0.00408398808867752
PPP1R12A	0.826346125638557	0.00102260041844241	0.1632065199738	0.00424726532583011
PLXDC1	0.831887183979552	0.000986504210427533	0.157444320438867	0.00446975564306203
PCOLCE	0.839721560733855	0.000922020925991635	0.147117728848786	0.00697620926619049
ROR1	0.814145702144359	0.00108870412034889	0.173755156384846	0.00590938794937972
RTN4R	0.81088040059768	0.00098372488638553	0.156979922028328	0.0260753616617113
RTBDN	0.827086873013731	0.000994778640677791	0.158761842512875	0.00797435993455557
RSPO3	0.824720518408279	0.0010289745125867	0.164223138917882	0.00486006174138526
RSPO1	0.823221555488485	0.00103302417726797	0.16486754330268	0.00571992871781172
RRM2B	0.827975115160272	0.00101337619179088	0.16173354222108	0.00409024198498757
RRM2	0.809953571252499	0.00110906301580074	0.177002653327226	0.00685990295497408
RP2	0.828510923364501	0.00101057779359021	0.161287411620926	0.00400001887836741
RWDD1	0.829464141436955	0.00100475897191262	0.160358809266143	0.00397525199410255
ROBO2	0.773229207776442	0.00132805078148611	0.211952558397974	0.00864548677499337
ROBO1	0.809900955240086	0.00110211449381433	0.175893476365668	0.00802900283502309
RNF41	0.826836859959618	0.00101622660114972	0.162187787117063	0.00477853368199069
RNASET2	0.827780114341819	0.0010124966773891	0.16159384673326	0.00442707214705876
RNASE3	0.805804615470449	0.00112457818814193	0.179478043319155	0.00854397186666259
RILP	0.831760515244571	0.000986185840209784	0.157394126633407	0.00464775659094273
RUVBL1	0.822331711914749	0.0010179955761177	0.162465866869604	0.00903206025666569
SCAMP3	0.834018069882389	0.000972677069835811	0.155237790384845	0.00454588907344247
SCG3	0.806519217110562	0.000989578685797389	0.157910851599724	0.0295270898881979
SCG2	0.813278065005758	0.0010441069931182	0.166629009419936	0.0139531979700184
SCARF2	0.832333263471675	0.000982398451275407	0.156789293008922	0.00468003014675713
SCARF1	0.832905931147871	0.000974840428021699	0.15558287716121	0.00531776527180869
SCARB2	0.824298435458733	0.000997930182622916	0.159261402584271	0.0102775202092441
SCARB1	0.829033510787407	0.00100357691788888	0.160168428463697	0.00460010807997523
SCARA5	0.818299790221392	0.0010361228946721	0.165358389511992	0.0101786096975201
SCGB1A1	0.686188481599809	0.00112195185665222	0.178937944513202	0.129452288624623
SAMD9L	0.832310917721751	0.000984032653677435	0.157050003406831	0.00444015956791342
S100P	0.756557737982881	0.00119801944183111	0.191161228521075	0.0463427682948051
S100A4	0.824955503568841	0.0010323231050473	0.164758458645787	0.00408493900813021
S100A16	0.76027511893676	0.00105898472079336	0.168951071648853	0.0649512542301298
S100A12	0.801183591934796	0.00114533302452685	0.18278857093652	0.00986264693928156
S100A11	0.795359795017171	0.00114759077529555	0.183144111026486	0.0153651543375427
RHOC	0.827994200246605	0.0010028096353371	0.160045080157559	0.00577005521991781
RAB6A	0.829957307352272	0.00100056313411126	0.159688602431151	0.00415338709885811
RARRES2	0.812164786804979	0.00111014611349427	0.177179143117534	0.00445729510958008
RARRES1	0.823288012003915	0.00103969845813524	0.165934158926428	0.00457977347690659
RANGAP1	0.802023989282651	0.00115822109757427	0.184848334202037	0.0069443292080426
RAD23B	0.825903546899654	0.00101932126920939	0.162681262075264	0.00522112484092547
RABGAP1L	0.837832137366289	0.000948913444474405	0.151444238074772	0.00452521179795131
RABEPK	0.764181613894486	0.00141544974156092	0.225905969934685	0.00370894374133911
RAB6B	0.820693396524626	0.00104868792610341	0.167367093535213	0.00574870191581031
RASSF2	0.832775031253673	0.000971227895836264	0.155004616968142	0.00603132529745112
RAB37	0.826058873689091	0.00101981200482834	0.16275934998446	0.0049862312607448
QPCT	0.656177276117704	0.0020898470259058	0.333542933943793	0.00407864802104377
QDPR	0.828931493324504	0.00100822430894254	0.160912246103034	0.00395434613359516
PXN	0.774825249154762	0.001215470934951	0.193966630246111	0.0251379201108739
PVR	0.821682208892957	0.00103827035307138	0.165704883076623	0.00642635733333461
PVALB	0.825471565344823	0.00101826681566821	0.162513083603401	0.00582506881257529
RASA1	0.81473064745147	0.00108006200673256	0.172373501768066	0.00671102875658137
REG3A	0.818697083659027	0.00105889198201598	0.168997021294775	0.00611744284381056
RGMB	0.827633278185134	0.000972954268586735	0.155275718427165	0.0109324821298109
RGMA	0.758045868061614	0.000992384433825894	0.158309865863551	0.0779023171498159
RETN	0.828827174758282	0.00100567146051716	0.160504270865297	0.00446984587840516
RET	0.820883405250533	0.0010340494484497	0.165029652365437	0.00790961511291834
REN	0.82816923617232	0.000994351988317568	0.158695176212796	0.0069523214370895
RELT	0.818038358661448	0.0010460728189647	0.166947434711391	0.00884267398561639
REG4	0.823360335440643	0.0010407445420052	0.166102298693671	0.00433784023525295
RGS8	0.82187957400867	0.00103171475948401	0.164656760769866	0.00728240311282064
REG1B	0.766351665201641	0.00140183492336194	0.223734410161285	0.00371050058496514
REG1A	0.821144957105965	0.00105663186076105	0.168637873650026	0.00401562393548664
RCOR1	0.805243468038537	0.00115661706118132	0.184595665601315	0.00395896095806831
RBP5	0.802688281788014	0.00116198608781639	0.185450984729798	0.00566947184582869
RBP2	0.80489370153966	0.00114919910060401	0.183410306907085	0.00550369875840601
RBKS	0.829593592513865	0.000982589963386682	0.156816233916883	0.00740970451779961
PTX3	0.81912155787104	0.00106286480129465	0.169631229104324	0.00505210018264489
