PPH1	PPH2	PPH3	PPH4
NXPH1	0.837697848767756	1.90211255920898e-08	0.158134525887579	0.00416750556416589
OBP2B	0.84875961214898	1.73394840928075e-08	0.144150696747009	0.00708957167463007
ODAM	0.852390891344787	1.7258846387257e-08	0.143483251175941	0.00412573769375146
OGFR	0.86098392511292	1.60737859966641e-08	0.133629581930624	0.00538637332241562
OGN	0.839313400985045	1.85248755492162e-08	0.154006267163188	0.00668021237319436
OLR1	0.8547912769559	1.69722819318831e-08	0.141100816616089	0.00410778664033501
OMD	0.840853862293284	1.83725525398536e-08	0.152740151587318	0.00640586660786137
OMG	0.848902059545863	1.76477612032313e-08	0.146716373047829	0.00438144765151368
PAMR1	0.86234351151307	1.60750651398207e-08	0.133641588120267	0.00401478056781084
PLIN3	0.854736399631697	1.69654569080069e-08	0.141043962692944	0.00421951790110704
PLPBP	0.850736632800037	1.74663699582436e-08	0.145208641154961	0.00405460625093562
PLTP	0.715779588811574	3.32355311177363e-08	0.276307147186023	0.00791314467198031
PNPT1	0.825801922652249	2.04852451215524e-08	0.170307265798147	0.00389069173584064
PPIB	0.852568191875863	1.72533249781987e-08	0.143437478571804	0.00399420975100747
PPCDC	0.85061686345399	1.74802779877576e-08	0.145324266223667	0.00405875052877373
PON3	0.848037421169137	1.76793858891715e-08	0.146978693467662	0.00498376568078105
PON2	0.854256466805189	1.70372452219388e-08	0.141640916634224	0.00410249677227586
POLR2F	0.849073789915899	1.75033897810472e-08	0.145515061813747	0.00541102863927559
PODXL2	0.854554770755843	1.67256255874289e-08	0.139047864504439	0.00639724522714528
PODXL	0.847012779029149	1.77336108658274e-08	0.147428937135218	0.00555816422223582
PPME1	0.854035933747919	1.70737937561914e-08	0.141944858912347	0.00401908754140019
PNLIPRP2	0.856147987242638	1.6771319912544e-08	0.139429735128795	0.00442215787866442
PMVK	0.852260166820362	1.72619393131728e-08	0.143508860167626	0.00423085323912123
PM20D1	0.853311900887706	1.69716326254434e-08	0.141093932120628	0.00559404738257925
PLXNB3	0.850184561385135	1.74840957487744e-08	0.145355605526108	0.00445971334336754
PLXNB2	0.8318281631556	1.97571398207049e-08	0.164253883918956	0.00391783311494164
PLXNA4	0.84752264830149	1.78506534437196e-08	0.148403495431657	0.00407373647508506
PPM1A	0.511035089495852	5.84328940885248e-08	0.485798869174641	0.00316592142865364
PRCP	0.837656519355389	1.89519040756873e-08	0.157558411481839	0.00478494945646456
PRKAB1	0.854054365777935	1.68511164214785e-08	0.140091719304639	0.00585379533955125
PRELP	0.79693427570127	2.21512697196477e-08	0.184143304779895	0.0189223015112856
PREB	0.831345552108058	1.97812648045097e-08	0.164454172966498	0.00420015514886527
PRDX6	0.851701907964101	1.67964574239413e-08	0.139634483181395	0.00866348961424389
PRDX5	0.853964549545119	1.70889128509754e-08	0.142070611093536	0.0039647195564769
PRDX3	0.8555025361348	1.68644636620006e-08	0.140204246894102	0.0042930972056888
PRDX1	0.680000562705206	3.80828693935649e-08	0.316611692674147	0.00338762474643643
PQBP1	0.84789790333373	1.76734006145373e-08	0.146928743347694	0.00517323365892338
PPY	0.851567902642215	1.73386443900156e-08	0.144146519710067	0.00428545788139156
PPP3R1	0.850887211535404	1.73559243639805e-08	0.144289645166205	0.00482302359665517
PPP1R9B	0.85532288220939	1.69066093418383e-08	0.14055481047402	0.0041221875306428
PPP1R2	0.849950953196025	1.757117332082e-08	0.146080045811259	0.00396888118834943
PPP1R12A	0.847245897699484	1.78615017007359e-08	0.148493499421489	0.00426048310969917
PLXDC1	0.859703660019761	1.63676227709844e-08	0.136073659184536	0.00422256102181859
PCOLCE	0.863333753430147	1.56291461203285e-08	0.129931566202988	0.00673456089482308
ROR1	0.836113943797498	1.8994378439515e-08	0.157910346123993	0.00597559051526807
RTN4R	0.83336250394103	1.64619938830498e-08	0.136832663856669	0.0298047155023944
RTBDN	0.847801588666731	1.6895329582362e-08	0.140453409604845	0.0117448828584285
RSPO3	0.852455945448516	1.72508801014031e-08	0.14341701954454	0.00412691522156558
RSPO1	0.854466810246714	1.70244359867765e-08	0.141534526598031	0.00399854335445124
RRM2B	0.851737297737553	1.7348342119926e-08	0.144227395394388	0.0040351870716565
RRM2	0.835146938613171	1.90289607302109e-08	0.15819717775631	0.00665576414901098
RP2	0.852482427977786	1.7259705290468e-08	0.14349049075239	0.00402696147243564
RWDD1	0.851917699128669	1.73320553921051e-08	0.144092035115124	0.0039901459543932
ROBO2	0.799921892914136	2.31536825883292e-08	0.192488543048343	0.00758944466820398
ROBO1	0.836126603749642	1.84188805527969e-08	0.153120969073039	0.010752308188054
RNF41	0.84914895564186	1.76426849829666e-08	0.146674375026197	0.00417654955252764
RNASET2	0.848374812237618	1.76970028246121e-08	0.147125642282644	0.00449942573911915
RNASE3	0.838034155503847	1.86966209001751e-08	0.15543428018522	0.00653144481448491
RILP	0.855250377641411	1.69005710839212e-08	0.140504486504111	0.00424501608329149
RUVBL1	0.853290898518861	1.66129258229898e-08	0.138108693053876	0.008600289179411
SCAMP3	0.857110425615362	1.66292630676569e-08	0.138248477698721	0.0046409769623077
