PPH1	PPH2	PPH3	PPH4
IL11RA	0.9232192300405	9.09687410880634e-09	0.0676139555805551	0.00916668108772955
CNRIP1	0.884453705624121	1.48498545841474e-08	0.110383694200285	0.00516246634625859
SRA1	0.920584855129691	1.00015379702375e-08	0.0743430191079764	0.00507199192083805
SH3GLB2	0.911697341929876	1.11219786018191e-08	0.0826714412592131	0.00563108304455241
HEBP1	0.910458382522987	1.13027316621839e-08	0.0840152039117526	0.00552627978481751
CDK2AP2	0.912833014660526	1.06231641393946e-08	0.0789608463096636	0.00820600560949125
NOP16	0.916812933021823	1.04949742616923e-08	0.0780109556235666	0.00517597752709017
PRND	0.920357336982734	9.98927040307326e-09	0.0742515070828629	0.00539102213578154
PIP4K2B	0.918088314955699	1.03318743012073e-08	0.0767985880340846	0.00511296317422836
HSPC159	0.910686109161512	1.13023727707395e-08	0.0840127613167587	0.00530099571101056
NRIP3	0.893080362133736	1.26924961639712e-08	0.0943391947759516	0.0125803102578493
OMP	0.917786238811194	1.03041136291874e-08	0.0765917155262321	0.00562191189498167
CPOX	0.923100785123159	9.41144692787446e-09	0.0699546070048696	0.00694447428211638
SPA17	0.908684981734807	9.93983533054039e-09	0.0738719713805887	0.0174429147056195
CMPK1	0.898668761608229	1.15507666778054e-08	0.0858490575644908	0.0154820483847782
CYB5R1	0.897845091771022	1.12132833982828e-08	0.0833369838958987	0.0188177923388626
SRP19	0.908824149357952	1.1468928828074e-08	0.085250258927386	0.00592545798786322
MEOX2	0.919317318768794	1.00295058787469e-08	0.0745498625008097	0.00613268503144755
NATD1	0.902790347074011	1.23495973295917e-08	0.0917973675849122	0.00541215154529504
CCDC25	0.919986571308093	9.78081937257699e-09	0.0727000295358563	0.00731326561575847
ZNF34	0.920734551721334	9.72716368360287e-09	0.0723015205453828	0.00696379414602459
CARD17	0.908392193388207	1.16019403950132e-08	0.0862395798331209	0.00536809297696982
TAF10	0.896676249880165	1.1331547052998e-08	0.0842158263859562	0.0191077917786354
OXSM	0.907675353224773	1.13584391492247e-08	0.08442694346482	0.00789756984863818
GAGE2D	0.912818195010168	1.09744993736896e-08	0.0815751545261463	0.00560651669402583
SERF2	0.909772365324055	1.00968681873858e-08	0.0750415581340306	0.0151859440596186
CRIP1	0.910053494837307	1.10364353560875e-08	0.0820332593267301	0.00791311237628203
TCL1B	0.905760890324193	1.15195883121338e-08	0.0856241552401432	0.0086148210702852
TRIAP1	0.908703156974116	1.15805432260503e-08	0.0860806724855086	0.0052160367182384
DTD2	0.918613043176379	1.02145241088419e-08	0.0759258979565448	0.00546092507784965
GNG11	0.912800217628938	1.04177022507049e-08	0.0774319495935005	0.00976769956711672
WWC1	0.921196349077712	9.87268961431798e-09	0.0733848568183825	0.0054186603089993
SVIP	0.899687364259402	1.05053201888431e-08	0.078070798060132	0.0222417061463849
ZWINT	0.915359863578231	1.06731646214185e-08	0.0793354346222034	0.0053045679893269
CDKN1A	0.917290293814232	1.03773495026814e-08	0.0771361750514048	0.00557339736025142
SOX2	0.814356542711665	2.42644421056824e-08	0.180368479425529	0.00527484404857136
GRHPR	0.846686658152826	1.54498203647628e-08	0.114810298878127	0.0385029136202864
MRAS	0.909111237930402	1.10492937314134e-08	0.0821279966724	0.00876063205141397
CAPNS1	0.902226926432134	1.23337363331124e-08	0.091678780229197	0.00609415963454223
PURB	0.918618277770706	1.0274466378535e-08	0.0763719400355269	0.0050096483438948
NAIF1	0.915414298699487	1.01811228300462e-08	0.0756741535221636	0.00891141445282938
ZWILCH	0.911277465530579	1.08405150935162e-08	0.0805766208968366	0.00814578014417147
NRGN	0.905899936718045	1.13280012000944e-08	0.0841986742362982	0.00990125585316071
BCCIP	0.910404861603407	1.09951117012223e-08	0.0817261173101653	0.00786888762080313
PALM	0.912237120343633	1.03881451760933e-08	0.0772114485793933	0.0105512979718341
PPA2	0.915313531719059	1.06227361838709e-08	0.0789601448472378	0.00572618968012471
STXBP6	0.907099026321679	1.14983059215465e-08	0.0854671301714485	0.0074337099827669
CS	0.908274470991201	1.1590627463951e-08	0.0861552812630038	0.00557011397124145
SEPW1	0.895143472031705	1.31850904017745e-08	0.0980067063539336	0.00684968801176812
DCTN6	0.898550568844106	1.29424609976702e-08	0.0962046855184369	0.00524461181916112
NDRG3	0.928435306138246	8.88706246215935e-09	0.0660579459782224	0.00550661410044529
ASRGL1	0.916556393195306	1.04895273850344e-08	0.0779701680351952	0.00547330498193595
SEPT3	0.913687419879224	1.04330194266535e-08	0.0775468144282473	0.00876563234741699
ZFAND5	0.894192417296638	1.33996874342984e-08	0.0996025938155639	0.00620485519854686
SH3GL3	0.912049946820961	1.10929590436404e-08	0.0824558565812847	0.005494062812981
PDHX	0.900364296116569	1.27120938436701e-08	0.0944923144325998	0.00514325561891386
MTHFD2	0.889368837735902	1.41588700338849e-08	0.105246924319164	0.00538410414538334
JMJD6	0.917867009060021	1.02783774802583e-08	0.0764002909408792	0.00573256624637916
CRMP1	0.924059581897545	9.46527507785411e-09	0.0703561077820317	0.00558417654776106
MAGEA8	0.917178602415985	9.97161334545649e-09	0.0741169371119396	0.00870432711872491
SNX5	0.9134233565732	1.09494691957141e-08	0.0813895080624597	0.00518700153830081
PYCR2	0.90116535989595	1.10513004423065e-08	0.0821349749898212	0.0166995328353422
PGM2	0.915561076375824	1.06110843853546e-08	0.0788736903608908	0.00556509948805877
CPLX1	0.920424515493321	9.99687399697413e-09	0.0743081534839901	0.00526719720742793
GMDS	0.89727995013191	1.31168916266194e-08	0.0975013705916778	0.00521854545461136
IDH1	0.912453203843526	1.09156436924745e-08	0.0811368377514934	0.00640982474327536
PSMB4	0.908430017668519	1.14262781989273e-08	0.0849324965084825	0.00663735219187035
PSAT1	0.898485484236169	1.14803239914861e-08	0.0853247025414322	0.0161896808749947
DECR2	0.91644596737759	1.04986433754514e-08	0.0780378905584038	0.00551600828218202
HNRNPD	0.912852857206282	1.10137509832525e-08	0.0818672646474571	0.00527974433268543
RDX	0.919979597334471	1.00222957912076e-08	0.0744968744099633	0.00552339447473367
IL1F5	0.909268812674964	1.07093626821263e-08	0.0795986911141615	0.0111323631838247
MYL3	0.921318475322933	9.84005119064739e-09	0.0731421130659336	0.00553927783243637
ALB	0.881575590510409	1.51791009643629e-08	0.11283077072932	0.00559350498886137
ALDH2	0.899797085673611	1.27271073643555e-08	0.0946034638673017	0.00559931668845841
COMT	0.917053261460308	1.01674495525421e-08	0.0755740498055893	0.00737255520177773
FKBP3	0.917596841370162	1.03872208902336e-08	0.0772099359563008	0.00519308884831681
GLRX	0.924233846561987	9.43420498645619e-09	0.0701250863483613	0.00564093332461709
ST13	0.899137969083834	1.20164235901426e-08	0.0893145301248063	0.0115473678200811
IFNA1	0.914077003764964	1.04581311036861e-08	0.0777340630764588	0.00818879973594674
MAT2B	0.882273331267715	1.35881547391604e-08	0.100993068167509	0.0167334682904505
ADPRH	0.922616858059951	9.7165760426981e-09	0.0722246209679268	0.00515838714223714
AES	0.916166411927392	1.04644023689814e-08	0.0777828197321279	0.00605063463050363
AKR1C4	0.88329546416627	1.07872044933851e-08	0.0801519210049622	0.0365524852178931
AKR1D1	0.860582252609396	1.30322544486865e-08	0.0968348418624931	0.042582776727637
AKAP7	0.917270398360541	9.96971526991883e-09	0.0741029052167242	0.00862656305893363
ALKBH2	0.925774209551766	9.28618676085384e-09	0.0690252088073542	0.00520044781664871
ALKBH3	0.916831735637377	1.04888596732623e-08	0.0779654751385902	0.00520265540009692
AMMECR1L	0.913715171160492	1.07180456453847e-08	0.0796677527822363	0.0066169424234009
ANKRD54	0.912753463708521	1.09836920230168e-08	0.0816434932167665	0.00560290930456732
AP1S2	0.909155179070544	1.13287817338679e-08	0.0842077407728713	0.00663694652540173
ARF4	0.915276991072195	1.06940790141237e-08	0.0794909778994825	0.00523189720831687
ARF5	0.909354299386149	1.14903841434383e-08	0.0854104409042718	0.0052351258900072
ARL15	0.918867998022465	1.00748878360959e-08	0.0748871047281147	0.00624476356553247
ARL4D	0.903770584338011	1.22125033071894e-08	0.0907782175216887	0.00545106434974933
ARL5A	0.906509873400133	1.18898119046785e-08	0.0883797783177222	0.00511021444578669
ARL6	0.912502924867035	1.10595820575325e-08	0.0822079482897841	0.00528899303084796
ARL9	0.907590230570443	1.15353800934319e-08	0.0857434947452548	0.00666614105704239
ARPC5	0.905488450402341	1.16980774506019e-08	0.0869520392948428	0.00755937679559732
MVD	0.91942775047041	9.99574296343642e-09	0.0742987395795606	0.00627337626998688
CDH1	0.912460740106993	1.07130149070763e-08	0.0796290628335749	0.00791006359934203
TBPL1	0.898013343234864	1.30318417611238e-08	0.0968692395744295	0.00511728335529802
UBXN2B	0.912191663721878	1.05188025773934e-08	0.0781836387731346	0.00962456427530695
PPIG	0.912046028413923	1.10558481266314e-08	0.0821797063567652	0.00577413148217582
PTGES2	0.892805857687256	1.34748935479623e-08	0.100160822602304	0.00703318613250731
RABIF	0.903033855530695	1.23174425212478e-08	0.0915583439695594	0.00540766670336289
DDX19A	0.914839641069415	1.07030899289987e-08	0.079557591292866	0.00560263386753586
CBX1	0.91555659488977	1.06527231859504e-08	0.0791835246430987	0.00525974665086875
EIF4A2	0.692159509530419	3.98863024572443e-08	0.296490093569425	0.0113502639023908
EIF4A1	0.908165090472627	1.10330214057978e-08	0.0820059654626157	0.00982881086252569
ITLN1	0.895132220096935	1.11579944004004e-08	0.0829228569622996	0.0219447913667835
LRIG1	0.917265786339688	9.96230499834816e-09	0.0740477599768576	0.00868632032768485
SAA2	0.919604013179877	1.01126372517707e-08	0.0751687389191668	0.00522711408030758
PEA15	0.916806359894515	1.04593500185244e-08	0.0777458652407093	0.00544764107376337
SGTB	0.902358190066534	1.09154070030323e-08	0.0811249713997872	0.0165167062302236
TG	0.92004421040481	9.99485615632594e-09	0.0742927578301091	0.00566289800299605
SH2D1B	0.909626468965866	1.06319263545706e-08	0.0790228371339577	0.0113505609024492
SERPINB13	0.90206088773311	1.15377708264608e-08	0.0857557495669334	0.0121832298141312
UBE2D2	0.912761190562153	1.06737851029805e-08	0.0793374504172223	0.00790122555934573
EIF4EBP3	0.92516922814552	9.36208899487856e-09	0.069589399860813	0.00524123817491757
CHST2	0.898120943973156	1.30298415514711e-08	0.0968544635089586	0.00502445867000388
PRSS3	0.897350093759645	1.31096074020824e-08	0.0974472381117586	0.00520253430464459
PPP3R2	0.902103484338686	1.06774993131827e-08	0.0793544198765092	0.0185419637535216
CBX3	0.917582957362674	1.034869765946e-08	0.0769232665784457	0.00549364227404997
CD3E	0.90224839414304	1.20706141795586e-08	0.0897208816349307	0.00803059077813585
AIF1L	0.918775922480291	9.92741327800204e-09	0.0737896386023548	0.00743430539332751
CEACAM8	0.892568868437707	1.36203319747721e-08	0.101242808263201	0.00618818960760176
CEBPA	0.916251696178083	1.02920670656418e-08	0.0765005396796839	0.00724763059311956
CHST4	0.911071147055498	1.02175844146829e-08	0.075941120573001	0.0129875995937743
CNN2	0.907006720221493	1.15212525303435e-08	0.085637785942958	0.00735536030091251
GREM1	0.909741925604623	1.12616663771301e-08	0.0837089155598646	0.00654902519251394
CD97	0.901339791373362	1.22567523406567e-08	0.0911050460852917	0.00755502903354347
CLSTN2	0.920146082300346	9.42530146696738e-09	0.0700547424510142	0.00979904204240656
DNAJB4	0.912853813162472	1.09357473875196e-08	0.0812868325066414	0.00585922059518536
FABP12	0.885714306470677	1.46752921512576e-08	0.109086018331932	0.00519954137303743
GBP2	0.853147477850328	1.49122110643437e-08	0.110816357868414	0.0360360346009776
GPC4	0.893312343619669	1.36361561593627e-08	0.101361301932515	0.00532622064048653
GPR56	0.911813652339961	1.00679217514317e-08	0.07482820793912	0.0133580069929707
GPX2	0.920022370193594	1.00419663760156e-08	0.0746432881508163	0.0053342078493346
GSTM4	0.92332479088923	9.57763161406927e-09	0.0711914292570359	0.00548364606756053
HS6ST3	0.91742933086777	1.03324610025606e-08	0.0768022940977767	0.005768241286527
HDAC2	0.909818757926582	1.12737085259779e-08	0.0837985993864967	0.00638250902154431
HDGFL1	0.908538209634009	1.10653987347945e-08	0.0822472621228879	0.00921439495830097
HDGFRP3	0.920337373043332	9.74471214332339e-09	0.0724317029345273	0.00723079047076365
HRAS	0.905659580979858	1.1973996513597e-08	0.0890053538518975	0.00533493136208633
HSPA1B	0.925218681287797	9.09897400409739e-09	0.0676315825789528	0.00714960257096141
CAMK4	0.891864902945648	1.38531208674839e-08	0.10297431063858	0.00516065258619317
KRT16	0.845177015220682	1.98403417366702e-08	0.147479126784439	0.00734372445868025
KIR3DL1	0.920359176987184	9.84798510748103e-09	0.0732001899308402	0.00644049942439186
EXOSC8	0.908883575145677	1.15630898882175e-08	0.0859509809309905	0.00516531009437821
LIN7A	0.915660105523695	1.05967222972977e-08	0.0787669196560352	0.00557284104608267
CDC2	0.915889319141976	1.05810232036684e-08	0.0786503304645352	0.00546021660416794
PAFAH2	0.89954697552737	1.27195969957792e-08	0.0945473280510097	0.0059055626921475
ITPA	0.919661242704472	9.98179516560741e-09	0.0741951862502977	0.0061434373477249
AMY2A	0.901677611164366	1.23434997105972e-08	0.0917508806999723	0.00657137449566668
PDE4A	0.914790589155697	1.05664154586731e-08	0.0785405328418758	0.00666874437551801
PHEX	0.899085834857131	1.27104228018234e-08	0.094478600290341	0.00643543119426486
PSMA5	0.920276442104674	9.99607289724102e-09	0.0743020441935743	0.00542137990720982
PSMA3	0.883387577762519	1.47248389660386e-08	0.109452372421286	0.00715991625529395
S100Z	0.909918114165652	1.11805916503945e-08	0.0831058062128611	0.006975946035863
SLIT3	0.919380335725998	1.01384222439019e-08	0.0753603839017345	0.00525914655592475
NMNAT1	0.89906577611297	1.27573486312838e-08	0.0948277603268839	0.00610632985765359
TGM4	0.915715314300846	1.05727851266529e-08	0.0785888558734208	0.00569569606805733
TGM2	0.838670717198639	2.03530041097014e-08	0.151287389515723	0.010041760112023
TLR5	0.903225462743076	1.22057438830605e-08	0.0907273742565414	0.00604702928992133
VLDLR	0.902612528953764	1.02000473979258e-08	0.0758021586695379	0.0215851807543879
PSMB9	0.919979044995566	9.91405476877646e-09	0.0736914408336226	0.00632938049829578
PTGR2	0.872951763133915	1.64192960565758e-08	0.122050562578735	0.00499754043585099
RGS1	0.919697497385764	1.00276414397277e-08	0.0745363695699073	0.00576599929610038
RAC2	0.918328518901395	1.02636036947646e-08	0.0762908195949542	0.00538052770361955
MECP2	0.905065906225458	1.16764900752441e-08	0.0867909823590022	0.00814297798675026
TCEAL8	0.828234971082415	2.21922949600213e-08	0.164963303237144	0.00680159207138488
MEMO1	0.91671530807365	1.03616266258361e-08	0.0770186038819799	0.00626595436332964
UBE2M	0.918585787768574	1.01960268651229e-08	0.0757882307052003	0.00562584775916286
TCEAL3	0.851567487387306	1.00686620760933e-08	0.0747734102945622	0.0736589776939462
SH3BGRL2	0.915976685663291	1.0509303298127e-08	0.0781167424315011	0.00590643817585383
TK2	0.914515522158141	1.07523744247727e-08	0.0799239980531171	0.00556034601287606
CMBL	0.911154925379137	1.07601021821422e-08	0.0799781371609347	0.00886680412841322
MUTED	0.912460951564938	1.03261315893825e-08	0.0767502229041124	0.0107886924577131
OSTF1	0.896003847030372	1.32340292667544e-08	0.0983717269182316	0.0056242922841256
DDIT3	0.918248507357429	9.96370511818893e-09	0.0740591621231798	0.00769219703002221
DAO	0.912659935225279	1.10661342705352e-08	0.0822568611749925	0.00508306975972298
UBQLN2	0.913819661348895	1.08275929960621e-08	0.0804830109286636	0.00569719396496609
MYL12B	0.9027488169138	1.23463204978526e-08	0.0917729427577727	0.00547810654150976
NFKBID	0.920887022818218	9.8436463960132e-09	0.0731684334890928	0.00594440996843716
UBLCP1	0.914526235193729	1.02543567169198e-08	0.0762182057536088	0.00925542577337282
RPRD1B	0.916056296539761	1.01130177639551e-08	0.0751680190826379	0.00877555103382261
HSPB6	0.913815931260246	1.09067516093674e-08	0.0810720349018463	0.00511190000177514
MTHFSD	0.911071153565257	1.11790023344352e-08	0.083095134136591	0.00583357855900507
SERPINB8	0.921000438397684	9.81975794273552e-09	0.0729907904826925	0.00600863740400246
TIAL1	0.913477423059942	1.0915691601705e-08	0.0811382194937997	0.00538422364672294
MRPL2	0.912797472668292	1.08418085012693e-08	0.0805877668111187	0.00661462688640792
POLR2K	0.913118772240598	1.09634896928501e-08	0.081493531191769	0.00538756276854719
NT5C3L	0.916819668487361	1.04809626942753e-08	0.0779067007941959	0.00527349690402877
ALDH6A1	0.913811465288123	1.08924171669662e-08	0.0809653663125378	0.00522303457814221
HSF2BP	0.900471373417527	1.22808445745821e-08	0.0912834496870484	0.00824504348035136
DAP	0.926284282284412	8.94220672703102e-09	0.0664661271730639	0.00724945699365524
DNMT3L	0.907439212721154	1.16956696953859e-08	0.0869360756460862	0.0056245778655252
CYB5R2	0.916673686566637	1.03054100201794e-08	0.0766002484441825	0.00672593136995676
TCF4	0.903049447114124	1.234421397178e-08	0.0917575688031618	0.00519285025746088
MREG	0.898562364900609	1.10941768183438e-08	0.0824514170882649	0.0189860860395278
LGALS13	0.910768974235309	1.12705770063079e-08	0.0837762485813448	0.00545464339327647
TIMM8A	0.912618056301383	1.05112480143904e-08	0.078127851281383	0.0092539591377473
PRPSAP2	0.898929516758906	1.28699807990209e-08	0.095665731936385	0.00540461750791518
PPP1R2	0.913404140004475	1.09314258823808e-08	0.0812552266025467	0.00534049958756844
SERPINE2	0.909885224549981	1.14032795850797e-08	0.0847628180270596	0.0053518236190699
PAF	0.891262094957694	1.20338398529613e-08	0.0894362426400298	0.0193015304730687
POLD4	0.905648971036396	1.193236894341e-08	0.0886955880298241	0.00565530717067691
USP15	0.90696945533122	1.17971648383629e-08	0.0876908416314165	0.00533956923182863
LRRC59	0.894576266793004	1.29887452568069e-08	0.0965451133595496	0.00887848651750042
RPS19	0.910861966045594	1.12565793729529e-08	0.0836721837795203	0.00546571638630377
FIBP	0.913102447433217	1.09279922222573e-08	0.081229374375757	0.00566804442963458
ZFAND1	0.913914832683733	1.08777518392153e-08	0.0808563435112803	0.00522868998455073
GOLGA7	0.898324963469631	1.23291421868486e-08	0.0916406888261831	0.0100342145295566
FAM49B	0.918275120371766	1.0297675998476e-08	0.076544301798651	0.00518044400266239
MOBKL1A	0.919479335666447	1.01189642717218e-08	0.0752156941489162	0.00530483637443312
GULP1	0.905696477813683	1.15045184083764e-08	0.0855119539976782	0.00879143484699518
RPL12	0.908000105561449	1.16190381099999e-08	0.0863664132784448	0.00563334739405146
STAMBP	0.917889086930679	1.01706931808299e-08	0.0755990226528054	0.00651175676850924
NAP1L4	0.901954580670544	1.23550240332264e-08	0.0918369116638833	0.00620837397679453
USP14	0.916825599560586	1.03077526497525e-08	0.0766178322664411	0.00655643453097097
UBE2L6	0.789934796157073	2.75847009964897e-08	0.205050434711949	0.00501463528177437
VBP1	0.912591213525336	1.10521752260328e-08	0.0821529216415383	0.00525573101632347
DTD1	0.918620029268679	1.02634789155555e-08	0.0762901829017238	0.00508965399047634
RPS5	0.908049970097122	1.16443407586267e-08	0.086554742907256	0.00539515319755627
HOPX	0.901043073404426	1.26100554977914e-08	0.0937337156455418	0.00522307712884057
ACAT1	0.900196917071038	1.25519915900979e-08	0.0933008088954592	0.00650214038420398
POLR2J	0.911410247203188	1.11497778974749e-08	0.0828780114089594	0.00571160763231519
NDUFA5	0.91615755836453	1.04906241242453e-08	0.0779779297548331	0.00586437814563004
BTK	0.91662912343393	1.05209031998586e-08	0.0782037116317542	0.00516703110559446
NUDT1	0.914384608773753	1.02578578947137e-08	0.0762441166237898	0.00937114133871976
ADK	0.906753476553348	1.18265874224801e-08	0.0879095620313482	0.00533682760940037
ACVR2A	0.917332861762903	9.78737990508543e-09	0.0727461907935813	0.00992081425364707
NFKBIA	0.803920458990564	2.57519756148231e-08	0.191426928815571	0.00465247829599143
SPINK4	0.905062766654613	1.1630312818558e-08	0.0864473693109867	0.00848973065221065
NDRG1	0.856880177857581	1.85283770263603e-08	0.137728371949655	0.00539131639418278
NUTF2	0.915381764387403	1.06173175330685e-08	0.078919892388113	0.00569820946714551
RAB5B	0.914292402900084	1.07960353072384e-08	0.0802486600061063	0.00545880330429747
RAB1A	0.904843853873636	1.16658223200831e-08	0.0867113801773587	0.00844463256075515
BLNK	0.890735388652187	1.39665249623801e-08	0.103817031991301	0.00544744556547314
BATF	0.920390270790004	9.95739950624736e-09	0.0740143852980143	0.00559521014080115
BAG2	0.907762117554222	1.09440403171193e-08	0.081343444289572	0.0108943050971629
HOMER1	0.912904822144091	1.08921800880183e-08	0.0809626946319164	0.00613234952499803
PTP4A3	0.91015659933599	1.1305633351263e-08	0.0840364936051905	0.00580677331607186
ATOX1	0.920900134935786	9.82363458788356e-09	0.0730195366099368	0.00608019474827306
SUB1	0.891008402812231	1.33130145455925e-08	0.0989544643795948	0.0100369996339193
DDT	0.911284551037453	1.12419589693431e-08	0.083563814800777	0.00515150033096127
GLUL	0.91634617623082	1.04550234080512e-08	0.0777132098251104	0.00594048021929066
ARF1	0.895754978938371	1.30057779366842e-08	0.0966730352442251	0.00757185231186089
PDAP1	0.918596683587338	1.01869962447577e-08	0.075721043800035	0.00568213885312959
RBP5	0.914310435358375	1.05963303335805e-08	0.0787626519907297	0.0069267790586634
PFDN1	0.910916541685058	1.05912772309165e-08	0.0787216540219955	0.0103616711623247
UBE2D1	0.914406222807028	1.07823438346412e-08	0.0801468942281696	0.00544674917367055
KARS	0.906542692668121	1.18651675028257e-08	0.0881964295401317	0.00526074397561876
MYCBP	0.910313565638459	1.12402785576432e-08	0.0835503387201245	0.0061359619429077
SRGN	0.919499060382687	1.01207628598955e-08	0.0752290973803255	0.00527170842233269
PSMB2	0.754580667247275	3.21647333425988e-08	0.239095555675128	0.00632364340431062
RAB2B	0.899377549153938	1.05237366740274e-08	0.0782075269706163	0.0224147923646263
GMPR	0.922227272086108	9.59862063719308e-09	0.071346512205145	0.00642608204922653
NXT2	0.910734602752678	1.09771904930936e-08	0.0815930937552097	0.00767217000005125
EIF2S1	0.908084923560569	1.16618677140246e-08	0.0866851978452008	0.00522974477393603
GIPC1	0.905646237715129	1.13644278461911e-08	0.0844694748524614	0.0098841542376145
SDCBP2	0.920758128566157	9.95498433052404e-09	0.0739967819432244	0.00524495567236844
ACADVL	0.903539916547885	1.22221403163623e-08	0.0908496966388276	0.0056102530441276
EIF4E	0.909682624510301	1.14445294704341e-08	0.0850695600324674	0.00524768163934751
RPA2	0.918360965238407	1.02332518265303e-08	0.0760650005763463	0.00557390041120235
TCP1	0.894892448201978	1.18842094908077e-08	0.0883264611011574	0.0167809584289221
G3BP1	0.902231848281741	1.23175464062317e-08	0.0915583141786679	0.00620970385099174
HAGH	0.887946295768124	1.419919955209e-08	0.105545596610933	0.00650797397242653
YARS	0.915242454490273	1.06631228061828e-08	0.0792605948745099	0.00549681685081379
PEF1	0.903610853873599	1.17331130846483e-08	0.0872108637183143	0.00917814911841228
SNTA1	0.91346061951616	1.07103695717858e-08	0.0796103794912044	0.00692886740068402
IDH3G	0.916948792559529	1.02389707777766e-08	0.076106142317712	0.00694493153296607
SNRPG	0.920755396086423	9.89544852362523e-09	0.0735537669019818	0.0056907032532488
TSTD1	0.916303106665327	1.0507842379611e-08	0.078106198328383	0.00559056123448554
RAB1B	0.913873882602427	1.08478564436989e-08	0.0806338476850845	0.00549213592745631
RBP1	0.912192586617636	9.9713770073497e-09	0.0741101874873361	0.0136970932126474
UBE2D3	0.918423507624215	9.92171841832335e-09	0.0737469097747935	0.00782944913006693
MAFG	0.908353088895839	1.15095442493149e-08	0.0855520110882866	0.00609476631182848
RAB13	0.918188079103537	1.02258171723337e-08	0.076009505460173	0.00580228169293689
MYL5	0.911219354598379	1.12294980863638e-08	0.083471026776224	0.00530948481581843
DENR	0.907347133454607	1.17806366149893e-08	0.0875682314099586	0.00508450129562115
UROD	0.88395247110191	1.21290275855167e-08	0.0901372277957842	0.0259101700612248
HPRT1	0.922184458926151	9.70723035196925e-09	0.0721546458517403	0.00566076145973863
CASQ2	0.913297591350659	1.06228947006886e-08	0.0789593064292318	0.00774296873756374
VPS26A	0.915273169943154	1.06805118427488e-08	0.0793900193014238	0.00533667694949692
CRIPT	0.904578624199624	1.04651852888028e-08	0.0777770461335704	0.0176441975148724
PPP1CC	0.90773105157309	1.14894112054713e-08	0.0854015762959066	0.00686723853076948
MYL7	0.924516316735033	8.70931968435674e-09	0.0647314200475372	0.0107521301392809
G6PD	0.916693625559211	1.05076028140813e-08	0.0781048066055129	0.00520143401117677
GIMAP6	0.916228510839838	1.05613749019101e-08	0.0785044648811925	0.00526689046366814
PET117	0.904171823040029	1.09004924970795e-08	0.0810158064146675	0.0148122380127862
COPE	0.918405812006932	1.01203016900633e-08	0.0752245714234196	0.00636948290252162
CRYGS	0.920454355657655	9.9381689762705e-09	0.0738713530169254	0.00567415756484825
HSCB	0.909898773016649	1.06660065642324e-08	0.0792767041953291	0.0108243897195845
ACPP	0.898904100906092	1.28585262058298e-08	0.0955804716421727	0.00551529366981544
EBAG9	0.905053550539073	1.20509153594466e-08	0.0895771085725799	0.00536920708679508
ABHD14B	0.89404589168856	1.35658865709966e-08	0.100839152693145	0.00511482178255672
HAT1	0.903487905673816	1.19851553457507e-08	0.0890862140658561	0.00742574673515142
CHEK2	0.911587830862112	1.11669587909083e-08	0.0830060340358049	0.00540600130547625
HIPK3	0.902181074214046	1.23148139524328e-08	0.091537930872836	0.0062808612340818
BAIAP2	0.92376067581133	9.357802679289e-09	0.0695560949656369	0.00668309559805286
MOBKL3	0.910033623998184	1.1096367663693e-08	0.0824792021461855	0.00748704033869149
HNRNPK	0.903234075469536	1.20686684452288e-08	0.0897073898858286	0.00705840107009205
TXNDC12	0.915703615833237	1.05192703727695e-08	0.0781906351566066	0.0061056153075688
HN1	0.723603927102369	3.64164605286218e-08	0.270702104603539	0.00569383453616695
LZIC	0.913179428892425	1.06293614808283e-08	0.0790073081510685	0.0078131294833898
CA12	0.871442410242586	1.66534367741123e-08	0.123791317833501	0.00476613804131511
OSTM1	0.912013972282004	1.11237852781885e-08	0.0826852018786292	0.0053006920286072
TOM1L2	0.912265667975913	1.07893613357744e-08	0.0801969695067524	0.00753722900713947
VAMP7	0.904535599895293	1.20963202438752e-08	0.0899144527041305	0.00554981362329526
LRRTM1	0.910144966896331	1.13560069038815e-08	0.0844113169532012	0.00544358235891052
MATN3	0.925106681647364	9.35819412138427e-09	0.0695603550814996	0.0053328294646943
PCNA	0.90300788006673	1.19329246941861e-08	0.0886970796957224	0.00829490682917546
BCAT2	0.908028781804022	1.14792940740194e-08	0.0853265916671232	0.00664449289868636
PEX26	0.918265652125762	9.67107332426905e-09	0.0718816748118515	0.00985253986334268
DCI	0.901959549670919	1.24742209785007e-08	0.0927238738548341	0.00531644266560277
HS3ST4	0.9221874485755	9.67350446498892e-09	0.0719036909126397	0.00590872678281301
MYL12A	0.911519497183036	1.11749968343933e-08	0.0830657775748929	0.00541459144661813
MTCP1	0.917750926243901	1.01995798648769e-08	0.0758138332590016	0.00643510683879082
NNMT	0.924541795042238	9.49125457503312e-09	0.0705499066947521	0.00490816439949974
OLFM2	0.924669686550027	9.32401108334313e-09	0.069305558007236	0.00602462172926518
RAB3D	0.910575913962009	1.08670316029756e-08	0.0807732308255426	0.0086507218518937
RGS21	0.919793152905184	1.00300339945815e-08	0.0745542685777235	0.00565244475360379
CDH12	0.90634262602635	1.00980765845939e-08	0.0750471167739527	0.0186101251775724
DDAH1	0.87599878555232	1.27727792231477e-08	0.094919490927378	0.0290815929054232
VEGFA	0.903891292474793	1.16841198970822e-08	0.0868465808895515	0.00926199335724922
SYF2	0.920180577284232	9.99966973811863e-09	0.0743287127104047	0.00549057622012155
